datetime,RAIN,ispu,station
2015-10-18,0.0,44,Gucheng
2015-10-19,0.0,76,Gucheng
2015-10-20,0.012499999999999999,72,Gucheng
2015-10-21,0.04583333333333334,36,Gucheng
2015-10-22,0.3958333333333333,26,Gucheng
2015-10-23,0.0,53,Gucheng
2015-10-24,0.0,59,Gucheng
2015-10-25,0.08333333333333333,51,Gucheng
2015-10-26,0.04583333333333334,33,Gucheng
2015-10-27,0.0,45,Gucheng
2015-10-28,0.0,18,Gucheng
2015-10-29,0.0,19,Gucheng
2015-10-30,0.0,57,Gucheng
2015-10-31,0.0,63,Gucheng
2015-11-01,0.0,84,Gucheng
2015-11-02,0.0,107,Gucheng
2015-11-03,0.0,115,Gucheng
2015-11-04,0.0,151,Gucheng
2015-11-05,0.15833333333333333,79,Gucheng
2015-11-06,0.5208333333333334,14,Gucheng
2015-11-07,0.14166666666666666,17,Gucheng
2015-11-08,0.0,40,Gucheng
2015-11-09,0.0,66,Gucheng
2015-11-10,0.0,87,Gucheng
2015-11-11,0.008333333333333333,71,Gucheng
2015-11-12,0.016666666666666666,101,Gucheng
2015-11-13,0.0,150,Gucheng
2015-11-14,0.0,187,Gucheng
2015-11-15,0.12083333333333335,138,Gucheng
2015-11-16,0.15,40,Gucheng
2015-11-17,0.0,52,Gucheng
2015-11-18,0.0,50,Gucheng
2015-11-19,0.19166666666666665,44,Gucheng
2015-11-20,0.041666666666666664,41,Gucheng
2015-11-21,0.1625,25,Gucheng
2015-11-22,0.45416666666666666,35,Gucheng
2015-11-23,0.004166666666666667,20,Gucheng
2015-11-24,0.0375,34,Gucheng
2015-11-25,0.0,45,Gucheng
2015-11-26,0.0,32,Gucheng
2015-11-27,0.0,153,Gucheng
2015-11-28,0.0,166,Gucheng
2015-11-29,0.0,194,Gucheng
2015-11-30,0.0,165,Gucheng
2015-12-01,0.0,311,Gucheng
2015-12-02,0.0,14,Gucheng
2015-12-03,0.0,14,Gucheng
2015-12-04,0.0,32,Gucheng
2015-12-05,0.0,75,Gucheng
2015-12-06,0.0,83,Gucheng
2015-12-07,0.0,127,Gucheng
2015-12-08,0.016666666666666666,163,Gucheng
2015-12-09,0.03333333333333333,135,Gucheng
2015-12-10,0.0,61,Gucheng
2015-12-11,0.0,51,Gucheng
2015-12-12,0.0,86,Gucheng
2015-12-13,0.0,135,Gucheng
2015-12-14,0.09583333333333333,126,Gucheng
2015-12-15,0.0,16,Gucheng
2015-12-16,0.0,13,Gucheng
2015-12-17,0.0,63,Gucheng
2015-12-18,0.0,73,Gucheng
2015-12-19,0.0,89,Gucheng
2015-12-20,0.0,117,Gucheng
2015-12-21,0.0,138,Gucheng
2015-12-22,0.0,181,Gucheng
2015-12-23,0.0,230,Gucheng
2015-12-24,0.0,90,Gucheng
2015-12-25,0.0,301,Gucheng
2015-12-26,0.0,206,Gucheng
2015-12-27,0.020833333333333332,30,Gucheng
2015-12-28,0.0,83,Gucheng
2015-12-29,0.0,195,Gucheng
2015-12-30,0.0,39,Gucheng
2015-12-31,0.0,60,Gucheng
2016-01-01,0.0,119,Gucheng
2016-01-02,0.0,131,Gucheng
2016-01-03,0.0,179,Gucheng
2016-01-04,0.0,45,Gucheng
2016-01-05,0.0,39,Gucheng
2016-01-06,0.0,41,Gucheng
2016-01-07,0.0,20,Gucheng
2016-01-08,0.0,37,Gucheng
2016-01-09,0.0,68,Gucheng
2016-01-10,0.0,41,Gucheng
2016-01-11,0.0,20,Gucheng
2016-01-12,0.0,24,Gucheng
2016-01-13,0.0,38,Gucheng
2016-01-14,0.0,89,Gucheng
2016-01-15,0.0,73,Gucheng
2016-01-16,0.0,97,Gucheng
2016-01-17,0.0,31,Gucheng
2016-01-18,0.0,31,Gucheng
2016-01-19,0.0,75,Gucheng
2016-01-20,0.0,82,Gucheng
2016-01-21,0.0,98,Gucheng
2016-01-22,0.0,29,Gucheng
2016-01-23,0.0,33,Gucheng
2016-01-24,0.0,28,Gucheng
2016-01-25,0.0,30,Gucheng
2016-01-26,0.0,36,Gucheng
2016-01-27,0.0,72,Gucheng
2016-01-28,0.0,75,Gucheng
2016-01-29,0.0,48,Gucheng
2016-01-30,0.0,48,Gucheng
2016-01-31,0.0,19,Gucheng
2016-02-01,0.0,18,Gucheng
2016-02-02,0.0,24,Gucheng
2016-02-03,0.0,41,Gucheng
2016-02-04,0.0,22,Gucheng
2016-02-05,0.0,27,Gucheng
2016-02-06,0.0,27,Gucheng
2016-02-07,0.0,59,Gucheng
2016-02-08,0.0,85,Gucheng
2016-02-09,0.0,30,Gucheng
2016-02-10,0.0,57,Gucheng
2016-02-11,0.0,83,Gucheng
2016-02-12,0.2333333333333333,90,Gucheng
2016-02-13,0.10416666666666667,23,Gucheng
2016-02-14,0.0,25,Gucheng
2016-02-15,0.0,25,Gucheng
2016-02-16,0.0,26,Gucheng
2016-02-17,0.0,36,Gucheng
2016-02-18,0.0,25,Gucheng
2016-02-19,0.0,27,Gucheng
2016-02-20,0.0,21,Gucheng
2016-02-21,0.0,56,Gucheng
2016-02-22,0.0,68,Gucheng
2016-02-23,0.0,27,Gucheng
2016-02-24,0.0,29,Gucheng
2016-02-25,0.0,30,Gucheng
2016-02-26,0.0,43,Gucheng
2016-02-27,0.0,21,Gucheng
2016-02-28,0.0,32,Gucheng
2016-02-29,0.0,32,Gucheng
2016-03-01,0.0,80,Gucheng
2016-03-02,0.0,127,Gucheng
2016-03-03,0.0,172,Gucheng
2016-03-04,0.0,203,Gucheng
2016-03-05,0.0,208,Gucheng
2016-03-06,0.0,120,Gucheng
2016-03-07,0.0,48,Gucheng
2016-03-08,0.0,26,Gucheng
2016-03-09,0.0,25,Gucheng
2016-03-10,0.0,29,Gucheng
2016-03-11,0.0,38,Gucheng
2016-03-12,0.0,91,Gucheng
2016-03-13,0.0,28,Gucheng
2016-03-14,0.0,75,Gucheng
2016-03-15,0.0,133,Gucheng
2016-03-16,0.0,164,Gucheng
2016-03-17,0.0,206,Gucheng
2016-03-18,0.0,132,Gucheng
2016-03-19,0.0,61,Gucheng
2016-03-20,0.0,80,Gucheng
2016-03-21,0.0,115,Gucheng
2016-03-22,0.0,134,Gucheng
2016-03-23,0.0,25,Gucheng
2016-03-24,0.0,29,Gucheng
2016-03-25,0.0,21,Gucheng
2016-03-26,0.0,28,Gucheng
2016-03-27,0.0,26,Gucheng
2016-03-28,0.0,156,Gucheng
2016-03-29,0.0,75,Gucheng
2016-03-30,0.0,61,Gucheng
2016-03-31,0.0,164,Gucheng
2016-04-01,0.0,105,Gucheng
2016-04-02,0.0,26,Gucheng
2016-04-03,0.0,39,Gucheng
2016-04-04,0.0,79,Gucheng
2016-04-05,0.0,104,Gucheng
2016-04-06,0.0,113,Gucheng
2016-04-07,0.0,89,Gucheng
2016-04-08,0.0,64,Gucheng
2016-04-09,0.0,157,Gucheng
2016-04-10,0.0,122,Gucheng
2016-04-11,0.0,67,Gucheng
2016-04-12,0.029166666666666664,72,Gucheng
2016-04-13,0.0,99,Gucheng
2016-04-14,0.0,78,Gucheng
2016-04-15,0.0,69,Gucheng
2016-04-16,0.09999999999999999,35,Gucheng
2016-04-17,0.0,34,Gucheng
2016-04-18,0.0,31,Gucheng
2016-04-19,0.0,72,Gucheng
2016-04-20,0.0,71,Gucheng
2016-04-21,0.0,88,Gucheng
2016-04-22,0.0,64,Gucheng
2016-04-23,0.0,51,Gucheng
2016-04-24,0.0,120,Gucheng
2016-04-25,0.0,108,Gucheng
2016-04-26,0.0,93,Gucheng
2016-04-27,0.15,74,Gucheng
2016-04-28,0.0,65,Gucheng
2016-04-29,0.0,105,Gucheng
2016-04-30,0.0,129,Gucheng
2016-05-01,0.0,131,Gucheng
2016-05-02,0.3625,66,Gucheng
2016-05-03,0.0,45,Gucheng
2016-05-04,0.0,47,Gucheng
2016-05-05,0.0,89,Gucheng
2016-05-06,0.0,84,Gucheng
2016-05-07,0.0,36,Gucheng
2016-05-08,0.0,87,Gucheng
2016-05-09,0.0,48,Gucheng
2016-05-10,0.0,51,Gucheng
2016-05-11,0.0625,123,Gucheng
2016-05-12,0.32083333333333336,38,Gucheng
2016-05-13,0.0,39,Gucheng
2016-05-14,0.3,33,Gucheng
2016-05-15,0.0,36,Gucheng
2016-05-16,0.0,42,Gucheng
2016-05-17,0.0,74,Gucheng
2016-05-18,0.0,75,Gucheng
2016-05-19,0.0,80,Gucheng
2016-05-20,0.0,77,Gucheng
2016-05-21,0.0,66,Gucheng
2016-05-22,0.0,57,Gucheng
2016-05-23,0.008333333333333333,63,Gucheng
2016-05-24,0.0,32,Gucheng
2016-05-25,0.0,41,Gucheng
2016-05-26,0.0,42,Gucheng
2016-05-27,0.0,73,Gucheng
2016-05-28,0.0,76,Gucheng
2016-05-29,0.0,53,Gucheng
2016-05-30,0.0,102,Gucheng
2016-05-31,0.0,74,Gucheng
2016-06-01,0.0,50,Gucheng
2016-06-02,0.0,69,Gucheng
2016-06-03,0.0,108,Gucheng
2016-06-04,0.0,91,Gucheng
2016-06-05,0.0,79,Gucheng
2016-06-06,0.0,73,Gucheng
2016-06-07,0.07083333333333333,49,Gucheng
2016-06-08,0.0,85,Gucheng
2016-06-09,0.5624999999999999,91,Gucheng
2016-06-10,0.3791666666666667,52,Gucheng
2016-06-11,0.0,34,Gucheng
2016-06-12,0.0,66,Gucheng
2016-06-13,0.31666666666666665,41,Gucheng
2016-06-14,0.26666666666666666,34,Gucheng
2016-06-15,0.0,41,Gucheng
2016-06-16,0.0,48,Gucheng
2016-06-17,0.0,48,Gucheng
2016-06-18,0.0,52,Gucheng
2016-06-19,0.0,68,Gucheng
2016-06-20,0.029166666666666664,78,Gucheng
2016-06-21,0.0,65,Gucheng
2016-06-22,0.0,50,Gucheng
2016-06-23,0.0,81,Gucheng
2016-06-24,0.0,29,Gucheng
2016-06-25,0.0,33,Gucheng
2016-06-26,0.0,58,Gucheng
2016-06-27,0.0375,71,Gucheng
2016-06-28,0.6041666666666666,45,Gucheng
2016-06-29,0.0,72,Gucheng
2016-06-30,0.049999999999999996,61,Gucheng
2016-07-01,0.0,39,Gucheng
2016-07-02,0.0,45,Gucheng
2016-07-03,0.0,92,Gucheng
2016-07-04,0.0,83,Gucheng
2016-07-05,0.0,70,Gucheng
2016-07-06,0.0,70,Gucheng
2016-07-07,0.0,86,Gucheng
2016-07-08,0.0,69,Gucheng
2016-07-09,0.0,64,Gucheng
2016-07-10,0.0,64,Gucheng
2016-07-11,0.0,68,Gucheng
2016-07-12,0.09166666666666667,34,Gucheng
2016-07-13,0.0,44,Gucheng
2016-07-14,0.09166666666666667,45,Gucheng
2016-07-15,0.3416666666666666,28,Gucheng
2016-07-16,0.0,33,Gucheng
2016-07-17,0.0,62,Gucheng
2016-07-18,0.0,92,Gucheng
2016-07-19,1.6208333333333333,70,Gucheng
2016-07-20,11.108333333333334,25,Gucheng
2016-07-21,0.4041666666666666,21,Gucheng
2016-07-22,0.0,46,Gucheng
2016-07-23,0.012499999999999999,93,Gucheng
2016-07-24,0.012500000000000002,61,Gucheng
2016-07-25,0.15416666666666667,45,Gucheng
2016-07-26,0.0,37,Gucheng
2016-07-27,0.9583333333333334,51,Gucheng
2016-07-28,0.0,45,Gucheng
2016-07-29,0.0,81,Gucheng
2016-07-30,0.0375,85,Gucheng
2016-07-31,0.004166666666666667,36,Gucheng
2016-08-01,0.0,60,Gucheng
2016-08-02,0.0,47,Gucheng
2016-08-03,0.0,56,Gucheng
2016-08-04,0.0,71,Gucheng
2016-08-05,0.0,54,Gucheng
2016-08-06,0.7166666666666667,77,Gucheng
2016-08-07,0.18333333333333335,39,Gucheng
2016-08-08,0.0,39,Gucheng
2016-08-09,0.0,49,Gucheng
2016-08-10,0.0,68,Gucheng
2016-08-11,0.0,77,Gucheng
2016-08-12,0.5208333333333334,53,Gucheng
2016-08-13,0.0,29,Gucheng
2016-08-14,0.0,37,Gucheng
2016-08-15,0.1125,24,Gucheng
2016-08-16,0.0,28,Gucheng
2016-08-17,0.016666666666666666,64,Gucheng
2016-08-18,1.2416666666666667,46,Gucheng
2016-08-19,0.004166666666666667,27,Gucheng
2016-08-20,0.0,52,Gucheng
2016-08-21,0.0,50,Gucheng
2016-08-22,0.0,57,Gucheng
2016-08-23,0.0,77,Gucheng
2016-08-24,0.0,72,Gucheng
2016-08-25,0.0,21,Gucheng
2016-08-26,0.0,18,Gucheng
2016-08-27,0.0,20,Gucheng
2016-08-28,0.0,29,Gucheng
2016-08-29,0.0,45,Gucheng
2016-08-30,0.0,51,Gucheng
2016-08-31,0.0,22,Gucheng
2016-09-01,0.0,24,Gucheng
2016-09-02,0.0,36,Gucheng
2016-09-03,0.0,42,Gucheng
2016-09-04,0.0,87,Gucheng
2016-09-05,0.0,27,Gucheng
2016-09-06,0.0,37,Gucheng
2016-09-07,0.2625,60,Gucheng
2016-09-08,0.0,29,Gucheng
2016-09-09,0.0,35,Gucheng
2016-09-10,0.0,35,Gucheng
2016-09-11,0.04583333333333334,32,Gucheng
2016-09-12,0.0,44,Gucheng
2016-09-13,0.0,82,Gucheng
2016-09-14,0.0,76,Gucheng
2016-09-15,0.0,69,Gucheng
2016-09-16,0.7458333333333332,112,Gucheng
2016-09-17,0.48333333333333334,38,Gucheng
2016-09-18,0.09583333333333333,15,Gucheng
2016-09-19,0.0,16,Gucheng
2016-09-20,0.0,40,Gucheng
2016-09-21,0.0,80,Gucheng
2016-09-22,0.07916666666666666,91,Gucheng
2016-09-23,0.1375,77,Gucheng
2016-09-24,0.05833333333333333,98,Gucheng
2016-09-25,0.0,119,Gucheng
2016-09-26,1.3347826086956522,44,Gucheng
2016-09-27,0.0,25,Gucheng
2016-09-28,0.0,25,Gucheng
2016-09-29,0.0,61,Gucheng
2016-09-30,0.0,84,Gucheng
2016-10-01,0.0,126,Gucheng
2016-10-02,0.0,132,Gucheng
2016-10-03,0.0,108,Gucheng
2016-10-04,0.3333333333333333,25,Gucheng
2016-10-05,0.004166666666666667,41,Gucheng
2016-10-06,0.8250000000000001,52,Gucheng
2016-10-07,2.0208333333333335,23,Gucheng
2016-10-08,0.0,18,Gucheng
2016-10-09,0.0,40,Gucheng
2016-10-10,0.0,73,Gucheng
2016-10-11,0.0,82,Gucheng
2016-10-12,0.0,64,Gucheng
2016-10-13,0.0,99,Gucheng
2016-10-14,0.0,164,Gucheng
2016-10-15,0.0,145,Gucheng
2016-10-16,0.0,75,Gucheng
2016-10-17,0.0,57,Gucheng
2016-10-18,0.0,98,Gucheng
2016-10-19,0.0,158,Gucheng
2016-10-20,0.17500000000000002,74,Gucheng
2016-10-21,0.3333333333333333,26,Gucheng
2016-10-22,0.0,11,Gucheng
2016-10-23,0.0,32,Gucheng
2016-10-24,0.0,63,Gucheng
2016-10-25,0.0,73,Gucheng
2016-10-26,0.0,51,Gucheng
2016-10-27,0.4916666666666667,33,Gucheng
2016-10-28,0.0,21,Gucheng
2016-10-29,0.0,44,Gucheng
2016-10-30,0.0,48,Gucheng
2016-10-31,0.0,14,Gucheng
2016-11-01,0.0,55,Gucheng
2016-11-02,0.0,92,Gucheng
2016-11-03,0.0,135,Gucheng
2016-11-04,0.0,171,Gucheng
2016-11-05,0.0,117,Gucheng
2016-11-06,0.0,56,Gucheng
2016-11-07,0.0,27,Gucheng
2016-11-08,0.0,58,Gucheng
2016-11-09,0.0,115,Gucheng
2016-11-10,0.0,119,Gucheng
2016-11-11,0.0,78,Gucheng
2016-11-12,0.0,83,Gucheng
2016-11-13,0.0,90,Gucheng
2016-11-14,0.0,42,Gucheng
2016-11-15,0.0,55,Gucheng
2016-11-16,0.0,102,Gucheng
2016-11-17,0.0,81,Gucheng
2016-11-18,0.0,155,Gucheng
2016-11-19,0.0,106,Gucheng
2016-11-20,0.43333333333333335,35,Gucheng
2016-11-21,0.125,17,Gucheng
2016-11-22,0.0,14,Gucheng
2016-11-23,0.0,30,Gucheng
2016-11-24,0.0,65,Gucheng
2016-11-25,0.0,138,Gucheng
2016-11-26,0.0,227,Gucheng
2016-11-27,0.0,43,Gucheng
2016-11-28,0.0,80,Gucheng
2016-11-29,0.0,104,Gucheng
2016-11-30,0.0,91,Gucheng
2016-12-01,0.0,45,Gucheng
2016-12-02,0.0,81,Gucheng
2016-12-03,0.0,128,Gucheng
2016-12-04,0.0,166,Gucheng
2016-12-05,0.0,51,Gucheng
2016-12-06,0.0,71,Gucheng
2016-12-07,0.0,99,Gucheng
2016-12-08,0.0,92,Gucheng
2016-12-09,0.0,32,Gucheng
2016-12-10,0.0,52,Gucheng
2016-12-11,0.0,118,Gucheng
2016-12-12,0.0,163,Gucheng
2016-12-13,0.0,57,Gucheng
2016-12-14,0.0,31,Gucheng
2016-12-15,0.0,39,Gucheng
2016-12-16,0.0,108,Gucheng
2016-12-17,0.0,115,Gucheng
2016-12-18,0.0,126,Gucheng
2016-12-19,0.0,117,Gucheng
2016-12-20,0.0,302,Gucheng
2016-12-21,0.0,281,Gucheng
2016-12-22,0.0,17,Gucheng
2016-12-23,0.0,30,Gucheng
2016-12-24,0.0,97,Gucheng
2016-12-25,0.0,99,Gucheng
2016-12-26,0.0,34,Gucheng
2016-12-27,0.0,42,Gucheng
2016-12-28,0.0,50,Gucheng
2016-12-29,0.0,44,Gucheng
2016-12-30,0.0,137,Gucheng
2016-12-31,0.0,212,Gucheng
2017-01-01,0.0,338,Gucheng
2017-01-02,0.0,124,Gucheng
2017-01-03,0.0,212,Gucheng
2017-01-04,0.0,309,Gucheng
2017-01-05,0.0,155,Gucheng
2017-01-06,0.0,115,Gucheng
2017-01-07,0.0,112,Gucheng
2017-01-08,0.0,30,Gucheng
2017-01-09,0.0,27,Gucheng
2017-01-10,0.0,35,Gucheng
2017-01-11,0.0,55,Gucheng
2017-01-12,0.0,52,Gucheng
2017-01-13,0.0,20,Gucheng
2017-01-14,0.0,32,Gucheng
2017-01-15,0.0,47,Gucheng
2017-01-16,0.0,78,Gucheng
2017-01-17,0.0,99,Gucheng
2017-01-18,0.0,50,Gucheng
2017-01-19,0.0,62,Gucheng
2017-01-20,0.0,28,Gucheng
2017-01-21,0.0,34,Gucheng
2017-01-22,0.0,26,Gucheng
2017-01-23,0.0,26,Gucheng
2017-01-24,0.0,65,Gucheng
2017-01-25,0.0,109,Gucheng
2017-01-26,0.0,98,Gucheng
2017-01-27,0.0,64,Gucheng
2017-01-28,0.0,279,Gucheng
2017-01-29,0.0,47,Gucheng
2017-01-30,0.0,22,Gucheng
2017-01-31,0.0,70,Gucheng
2017-02-01,0.0,41,Gucheng
2017-02-02,0.0,54,Gucheng
2017-02-03,0.0,121,Gucheng
2017-02-04,0.0,164,Gucheng
2017-02-05,0.0,17,Gucheng
2017-02-06,0.0,19,Gucheng
2017-02-07,0.0,67,Gucheng
2017-02-08,0.0,30,Gucheng
2017-02-09,0.0,20,Gucheng
2017-02-10,0.0,21,Gucheng
2017-02-11,0.0,58,Gucheng
2017-02-12,0.0,87,Gucheng
2017-02-13,0.0,67,Gucheng
2017-02-14,0.0,125,Gucheng
2017-02-15,0.0,147,Gucheng
2017-02-16,0.0,76,Gucheng
2017-02-17,0.0,27,Gucheng
2017-02-18,0.0,92,Gucheng
2017-02-19,0.0,89,Gucheng
2017-02-20,0.0,24,Gucheng
2017-02-21,0.1625,52,Gucheng
2017-02-22,0.0,46,Gucheng
2017-02-23,0.0,23,Gucheng
2017-02-24,0.0,31,Gucheng
2017-02-25,0.0,20,Gucheng
2017-02-26,0.0,42,Gucheng
2017-02-27,0.0,68,Gucheng
2017-02-28,0.0,20,Gucheng
2013-03-01,0.0,23,Aotizhongxin
2013-03-02,0.0,25,Aotizhongxin
2013-03-03,0.0,72,Aotizhongxin
2013-03-04,0.0,26,Aotizhongxin
2013-03-05,0.0,110,Aotizhongxin
2013-03-06,0.0,159,Aotizhongxin
2013-03-07,0.0,189,Aotizhongxin
2013-03-08,0.0,178,Aotizhongxin
2013-03-09,0.0,126,Aotizhongxin
2013-03-10,0.0,41,Aotizhongxin
2013-03-11,0.0,106,Aotizhongxin
2013-03-12,0.12083333333333333,73,Aotizhongxin
2013-03-13,0.0,26,Aotizhongxin
2013-03-14,0.0,64,Aotizhongxin
2013-03-15,0.0,150,Aotizhongxin
2013-03-16,0.0,154,Aotizhongxin
2013-03-17,0.0,185,Aotizhongxin
2013-03-18,0.004166666666666667,70,Aotizhongxin
2013-03-19,0.375,29,Aotizhongxin
2013-03-20,0.3125,29,Aotizhongxin
2013-03-21,0.0,97,Aotizhongxin
2013-03-22,0.0,86,Aotizhongxin
2013-03-23,0.0,53,Aotizhongxin
2013-03-24,0.0,22,Aotizhongxin
2013-03-25,0.0,86,Aotizhongxin
2013-03-26,0.0,150,Aotizhongxin
2013-03-27,0.0,73,Aotizhongxin
2013-03-28,0.0,32,Aotizhongxin
2013-03-29,0.0,84,Aotizhongxin
2013-03-30,0.0,66,Aotizhongxin
2013-03-31,0.0,116,Aotizhongxin
2013-04-01,0.0,67,Aotizhongxin
2013-04-02,0.0,84,Aotizhongxin
2013-04-03,0.0,122,Aotizhongxin
2013-04-04,0.3416666666666666,66,Aotizhongxin
2013-04-05,0.09999999999999999,32,Aotizhongxin
2013-04-06,0.0,22,Aotizhongxin
2013-04-07,0.0,76,Aotizhongxin
2013-04-08,0.0,74,Aotizhongxin
2013-04-09,0.0,28,Aotizhongxin
2013-04-10,0.0,21,Aotizhongxin
2013-04-11,0.0,38,Aotizhongxin
2013-04-12,0.0,81,Aotizhongxin
2013-04-13,0.0,82,Aotizhongxin
2013-04-14,0.0,65,Aotizhongxin
2013-04-15,0.0,109,Aotizhongxin
2013-04-16,0.0,96,Aotizhongxin
2013-04-17,0.0,54,Aotizhongxin
2013-04-18,0.0,25,Aotizhongxin
2013-04-19,0.012500000000000002,52,Aotizhongxin
2013-04-20,0.0,50,Aotizhongxin
2013-04-21,0.0,95,Aotizhongxin
2013-04-22,0.0,110,Aotizhongxin
2013-04-23,0.0,115,Aotizhongxin
2013-04-24,0.0,70,Aotizhongxin
2013-04-25,0.0,23,Aotizhongxin
2013-04-26,0.0,90,Aotizhongxin
2013-04-27,0.0,77,Aotizhongxin
2013-04-28,0.0,71,Aotizhongxin
2013-04-29,0.0,36,Aotizhongxin
2013-04-30,0.0,32,Aotizhongxin
2013-05-01,0.0,54,Aotizhongxin
2013-05-02,0.0,76,Aotizhongxin
2013-05-03,0.0,51,Aotizhongxin
2013-05-04,0.0,72,Aotizhongxin
2013-05-05,0.0,145,Aotizhongxin
2013-05-06,0.0,152,Aotizhongxin
2013-05-07,0.0,138,Aotizhongxin
2013-05-08,0.029166666666666664,96,Aotizhongxin
2013-05-09,0.0,40,Aotizhongxin
2013-05-10,0.0,59,Aotizhongxin
2013-05-11,0.0,79,Aotizhongxin
2013-05-12,0.0,63,Aotizhongxin
2013-05-13,0.0,109,Aotizhongxin
2013-05-14,0.0,72,Aotizhongxin
2013-05-15,0.0,96,Aotizhongxin
2013-05-16,0.0,74,Aotizhongxin
2013-05-17,0.0,83,Aotizhongxin
2013-05-18,0.0,92,Aotizhongxin
2013-05-19,0.0,103,Aotizhongxin
2013-05-20,0.0,87,Aotizhongxin
2013-05-21,0.0,143,Aotizhongxin
2013-05-22,0.0,84,Aotizhongxin
2013-05-23,0.0,83,Aotizhongxin
2013-05-24,0.0,106,Aotizhongxin
2013-05-25,0.0,72,Aotizhongxin
2013-05-26,0.024999999999999998,71,Aotizhongxin
2013-05-27,0.10833333333333334,49,Aotizhongxin
2013-05-28,0.07916666666666666,52,Aotizhongxin
2013-05-29,0.0,34,Aotizhongxin
2013-05-30,0.0,83,Aotizhongxin
2013-05-31,0.0,95,Aotizhongxin
2013-06-01,0.0,73,Aotizhongxin
2013-06-02,0.0,110,Aotizhongxin
2013-06-03,0.0,93,Aotizhongxin
2013-06-04,0.5833333333333334,100,Aotizhongxin
2013-06-05,0.2916666666666667,73,Aotizhongxin
2013-06-06,0.012500000000000002,82,Aotizhongxin
2013-06-07,0.7791666666666667,78,Aotizhongxin
2013-06-08,0.08333333333333333,118,Aotizhongxin
2013-06-09,0.5625,32,Aotizhongxin
2013-06-10,0.004166666666666667,21,Aotizhongxin
2013-06-11,0.30833333333333335,53,Aotizhongxin
2013-06-12,0.004166666666666667,43,Aotizhongxin
2013-06-13,0.0,83,Aotizhongxin
2013-06-14,0.0,96,Aotizhongxin
2013-06-15,0.0,112,Aotizhongxin
2013-06-16,0.041666666666666664,110,Aotizhongxin
2013-06-17,0.0,34,Aotizhongxin
2013-06-18,0.0,59,Aotizhongxin
2013-06-19,0.0,50,Aotizhongxin
2013-06-20,0.0,55,Aotizhongxin
2013-06-21,0.0,61,Aotizhongxin
2013-06-22,0.23750000000000002,38,Aotizhongxin
2013-06-23,0.0,50,Aotizhongxin
2013-06-24,0.22083333333333333,76,Aotizhongxin
2013-06-25,0.04583333333333334,72,Aotizhongxin
2013-06-26,0.0,91,Aotizhongxin
2013-06-27,0.0,66,Aotizhongxin
2013-06-28,0.7083333333333334,197,Aotizhongxin
2013-06-29,0.0375,64,Aotizhongxin
2013-06-30,0.0,136,Aotizhongxin
2013-07-01,1.625,104,Aotizhongxin
2013-07-02,0.425,28,Aotizhongxin
2013-07-03,0.0,48,Aotizhongxin
2013-07-04,0.1375,38,Aotizhongxin
2013-07-05,0.0,32,Aotizhongxin
2013-07-06,0.3666666666666667,80,Aotizhongxin
2013-07-07,0.15416666666666667,66,Aotizhongxin
2013-07-08,1.2208333333333334,59,Aotizhongxin
2013-07-09,0.44166666666666665,53,Aotizhongxin
2013-07-10,0.2333333333333333,25,Aotizhongxin
2013-07-11,0.0,31,Aotizhongxin
2013-07-12,0.0,50,Aotizhongxin
2013-07-13,0.0,77,Aotizhongxin
2013-07-14,0.5708333333333333,60,Aotizhongxin
2013-07-15,2.254166666666667,28,Aotizhongxin
2013-07-16,0.004166666666666667,20,Aotizhongxin
2013-07-17,0.0,49,Aotizhongxin
2013-07-18,0.0,87,Aotizhongxin
2013-07-19,0.0,78,Aotizhongxin
2013-07-20,0.0,58,Aotizhongxin
2013-07-21,0.0,63,Aotizhongxin
2013-07-22,0.0,75,Aotizhongxin
2013-07-23,0.0,44,Aotizhongxin
2013-07-24,0.0,39,Aotizhongxin
2013-07-25,0.0,48,Aotizhongxin
2013-07-26,0.09583333333333334,47,Aotizhongxin
2013-07-27,0.03333333333333333,63,Aotizhongxin
2013-07-28,0.0,41,Aotizhongxin
2013-07-29,0.0,59,Aotizhongxin
2013-07-30,0.6124999999999999,78,Aotizhongxin
2013-07-31,0.9333333333333332,42,Aotizhongxin
2013-08-01,0.18333333333333335,26,Aotizhongxin
2013-08-02,0.0,44,Aotizhongxin
2013-08-03,0.0,34,Aotizhongxin
2013-08-04,0.13333333333333333,55,Aotizhongxin
2013-08-05,0.0,48,Aotizhongxin
2013-08-06,0.0,103,Aotizhongxin
2013-08-07,0.3333333333333333,20,Aotizhongxin
2013-08-08,0.0,37,Aotizhongxin
2013-08-09,0.0,47,Aotizhongxin
2013-08-10,0.0,87,Aotizhongxin
2013-08-11,3.654166666666667,88,Aotizhongxin
2013-08-12,0.0,29,Aotizhongxin
2013-08-13,0.0,55,Aotizhongxin
2013-08-14,0.0,55,Aotizhongxin
2013-08-15,0.0,83,Aotizhongxin
2013-08-16,0.04583333333333334,91,Aotizhongxin
2013-08-17,0.0,40,Aotizhongxin
2013-08-18,0.0,28,Aotizhongxin
2013-08-19,0.0,30,Aotizhongxin
2013-08-20,0.10416666666666667,87,Aotizhongxin
2013-08-21,0.004166666666666667,64,Aotizhongxin
2013-08-22,0.008333333333333333,89,Aotizhongxin
2013-08-23,0.0,51,Aotizhongxin
2013-08-24,0.0,49,Aotizhongxin
2013-08-25,0.0,54,Aotizhongxin
2013-08-26,0.0,63,Aotizhongxin
